Design_ID,Chassis_Type,Wheel_Configuration,Footprint_Area,Volume_to_Weight_Ratio,Chassis_Weight_Percentage,Power_Density,Power_Efficiency,Energy_Efficiency,Motor_Power_Density,Battery_Energy_Density,Motor_to_Weight_Ratio,Battery_to_Weight_Ratio,Agility_Score,Stability_Factor,Speed_to_Size_Ratio,Wheel_to_Chassis_Ratio,Terrain_Adaptability (ratio),Torque_to_Weight_Ratio,Operational_Endurance,Operational_Range,Control_Responsiveness,Control_Precision,Sensor_Coverage_Ratio,Sensor_Range_Efficiency
13712,chassis_hub_8WD_heavy_duty,8WD,1350,2.371621622,27.02702703,2.165242165,0,0.383333333,0.018095238,0.132,4.108108108,297.2972973,0,0.882352941,0,1.538461538,0.769230769,0.689115946,0,0.00506,90.99006208,0.000114943,7.40524762,8.9
13713,chassis_hub_4WD_light,4WD,700,3.645833333,52.08333333,2.857142857,0,0.555555556,0.038461538,0.0525,8.333333333,182.2916667,0,0.833333333,0,0.67,0.335,0.919373438,0,0.0007,197.1451345,0.000116362,9.935182241,11.44285714
13714,chassis_hub_2WD_simple,2WD,375,1.986754967,26.49006623,0.516666667,0,4.850744976,0.065263158,0.150901961,0.821192053,3443.708609,0,1.071428571,0,0.875,0.4375,0.064944702,0,0.55997,2447.318911,3.96E-05,17.35565682,20.24
13715,chassis_hub_2WD_mini,2WD,264,1.902702703,27.02702703,0.68655303,0,2.277641278,0.052727273,0.097097416,1.045045045,2972.972973,0,0.857142857,0,0.75,0.375,0.114852658,0,0.11124,1364.850931,3.86E-05,20.19159818,23
13716,chassis_hub_2WD_basic,2WD,375,2.272727273,37.87878788,0.256666667,0,3.909459459,0.032631579,0.151020408,0.46969697,3787.878788,0,1.071428571,0,0.725,0.3625,0.066863523,0,0.2893,1563.56486,5.82E-05,343.3401675,400.4
13717,chassis_hub_2WD_basic,2WD,375,3.614457831,60.24096386,0.626666667,0,0.712962963,0.078947368,0.09,1.807228916,1084.337349,0,1.071428571,0,0.5,0.25,0.259935301,0,0.00077,621.0998752,3.94E-05,85.83504186,100.1
13718,chassis_hub_16WD_extreme,16WD,2100,3.076923077,25.64102564,3.142857143,0.006742424,24.27380952,0.034736842,0.055445545,7.736263736,25.64102564,1.230519278,0.760869565,1.483333333,1,0.5,0.086212308,0.002347253,0.04078,11556.78375,0.000117647,5.765724163,6.675
13719,chassis_hub_12WD_mini,12WD,1750,2.910199557,27.71618625,2.285714286,0.0005,1.628581081,0.019512195,0.164079823,5.321507761,1108.64745,0.466368953,0.875,0.06,0.96,0.48,0.287023902,0.029574279,0.24103,834.3132652,0.000111111,8.290627036,10.12
1372,chassis_hub_12WD_robust,12WD,1500,2.197802198,25.64102564,2.625,0.00031746,1.111471861,0.020487805,0.0924,4.615384615,201.4652015,0.418330013,0.75,0.04,1.25,0.625,0.344849231,0.001912088,0.02054,414.2597115,0.00010989,42.91752093,50.05
13720,chassis_hub_tracked_small,2WD,700,2.4609375,42.96875,0.436507937,0.003636364,6.668412162,0.010576923,0.16,0.859375,3125,0.3,1,0.028571429,0.888888889,0.444444444,0.091937344,0.90815625,1.18431,773.2847948,0.000146853,248.3175386,286
13721,chassis_hub_4WD_standard,4WD,600,3.488372093,46.51162791,0.833333333,0.036,127.8575884,0.012195122,0.111213873,2.325581395,755.8139535,1.054092553,1.111111111,0.6,0.67,0.335,0.045612326,1.450465116,2.45998,24983.04722,0.000210828,277.6274482,333.6666667
13722,chassis_hub_16WD_advanced,16WD,2400,3.680981595,23.00613497,2.666666667,0.01703125,61.26190476,0.036571429,0.055702918,7.852760736,26.8404908,1.572447071,0.869565217,3.633333333,1,0.5,0.058960227,0.01203681,0.12865,27053.69545,0.000123077,7.016957482,8.433333333
13723,chassis_hub_16WD_extreme,16WD,2100,2.517985612,20.98321343,2.095238095,0,0.168513514,0.020952381,0.168821293,4.220623501,1199.040767,0,0.760869565,0,1,0.5,0.686700671,0,0.07482,82.41541995,0.000112994,36.02677832,41.70833333
13724,chassis_hub_12WD_mini,12WD,1750,3.339694656,31.80661578,2.8,0.000408163,1.255681818,0.025789474,0.1056,7.480916031,279.8982188,0.547722558,0.875,0.06,0.96,0.48,0.404243588,0.001923664,0.01326,642.0435415,0.000117647,164.0102305,200.2
13725,chassis_hub_tracked_small,2WD,700,3.028846154,52.88461538,0.293650794,0.005405405,15.07136824,0.007326733,0.18187404,0.711538462,3846.153846,0.264575131,1,0.028571429,0.777777778,0.388888889,0.068835139,1.107692308,1.78445,1382.902809,0.000215603,248.3175386,286
13726,chassis_hub_2WD_mini_robot,2WD,240,0.721804511,11.27819549,0.15625,0,0.382179054,0.011428571,0.176277916,0.090225564,6015.037594,0,0.857142857,0,0.75,0.375,0.088481053,0,0.13575,84.97635108,0.000101378,26.04634762,30.375
13727,chassis_hub_12WD_mini,12WD,1750,3.205128205,30.52503053,2.4,0.00015873,0.800189394,0.020487805,0.1056,6.153846154,268.6202686,0.339116499,0.875,0.02,0.96,0.48,0.459798974,0.000747253,0.00845,414.2597115,0.00010989,9.953667834,12.15
13728,chassis_hub_4WD_light,4WD,700,3.76344086,53.76344086,2.714285714,0.020526316,74.71375921,0.046341463,0.137191011,8.172043011,1182.795699,1.5612495,0.833333333,1.114285714,0.9,0.45,0.094903065,0.973741935,1.82451,18354.89183,0.000127538,12.55231514,14.45714286
13729,chassis_hub_16WD_advanced,16WD,2400,3.501094092,21.88183807,2.541666667,0.00204918,7.416216216,0.032972973,0.160333333,7.11889132,474.1064916,0.841952901,0.869565217,0.416666667,1,0.5,0.148780686,0.051859956,0.71344,3529.786891,0.000118519,8.42450923,10.125
1373,chassis_hub_2WD_mini_robot,2WD,240,2.493506494,38.96103896,0.765625,0,1.642506143,0.062105263,0.137191011,1.532467532,2857.142857,0,0.857142857,0,0.4,0.2,0.140095,0,0.04011,1854.029478,4.02E-05,21.69457102,25.3
13730,chassis_hub_16WD_advanced,16WD,2400,3.438395415,21.48997135,1.875,0.000111111,0.352871622,0.023076923,0.18187404,5.157593123,573.0659026,0.328253671,0.869565217,0.016666667,1,0.5,0.573225387,0.003404011,0.04178,171.9521457,0.00011391,8.42450923,10.125
13731,chassis_hub_2WD_mini,2WD,264,0.785130112,11.15241636,1.302083333,0.287272727,1032.28674,0.1,0.176277916,0.817843866,5947.95539,0,0.857142857,3.590909091,0.75,0.375,0.003281035,136.55429,366.66825,592858.2634,4.02E-05,24.24188912,27.61363636
13732,chassis_hub_12WD_mini,12WD,1750,3.30604534,31.4861461,2.914285714,0.000915033,3.311728395,0.027567568,0.086631016,7.707808564,113.3501259,0.687386354,0.875,0.14,0.96,0.48,0.266780403,0.002539043,0.02146,1586.22522,0.000119048,8.290627036,10.12
13733,chassis_hub_12WD_mini,12WD,1750,3.063010502,29.17152859,2.857142857,0.000133333,0.620405405,0.024390244,0.151020408,7.001166861,583.4305718,0.367423461,0.875,0.02,0.96,0.48,0.535532345,0.004158693,0.04591,313.7588348,0.000119048,9.953667834,12.15
13734,chassis_hub_16WD_extreme,16WD,2100,2.906574394,24.22145329,1.904761905,0.0005,1.696486486,0.021052632,0.164079823,4.429065744,692.0415225,0.425998216,0.760869565,0.066666667,1,0.5,0.238888637,0.018435986,0.25108,834.3132652,0.000111111,5.765724163,6.675
13735,chassis_hub_8WD_heavy_duty,8WD,1350,2.261597938,25.77319588,2.792022792,0.000816327,2.615810811,0.025789474,0.151020408,5.051546392,644.3298969,0.61131205,0.882352941,0.088888889,1.538461538,0.769230769,0.272968608,0.028020619,0.19357,642.0435415,0.000117647,46.27124137,55.61111111
13736,chassis_hub_4WD_tracked,4WD,600,2.631578947,43.85964912,0.916666667,0,1.651455301,0.012087912,0.160333333,1.929824561,2850.877193,0,1.111111111,0,0.7,0.35,0.275274386,0,0.15887,433.3793905,0.000148875,14.03391496,16.86666667
13737,chassis_hub_8WD_versatile,8WD,1000,2.281368821,28.51711027,4.75,0.01122807,40.47619048,0.03,0.05625,8.669201521,66.53992395,1.686548085,0.833333333,1.6,1.2,0.6,0.098439376,0.017520913,0.102,13132.7088,0.000117647,53.05289389,62.5625
13738,chassis_hub_16WD_extreme,16WD,2100,3.06122449,25.51020408,2.714285714,0.007807018,28.10984848,0.03,0.097777778,6.647230321,160.3498542,1.160144701,0.760869565,1.483333333,1,0.5,0.075479755,0.004670554,0.07421,13132.7088,0.000117647,7.284535398,8.433333333
13739,chassis_hub_2WD_mini_robot,2WD,240,0.834782609,13.04347826,0.375,0,6.148294723,0.030526316,0.170769231,0.252173913,6086.956522,0,0.857142857,0,0.75,0.375,0.028993574,0,1.91089,2489.307226,5.72E-05,429.1752093,500.5
1374,chassis_hub_16WD_advanced,16WD,2400,3.658536585,22.86585366,1.583333333,0.000131579,0.420634921,0.019487179,0.0525,4.634146341,26.67682927,0.307437731,0.869565217,0.016666667,1,0.5,0.502291829,5.49E-05,0.00053,211.2269298,0.0001126,5.553935715,6.675
13740,chassis_hub_4WD_light,4WD,700,4.242424242,60.60606061,1.785714286,0,0.842857143,0.027472527,0.055702918,6.060606061,212.1212121,0,0.833333333,0,0.7,0.35,0.736984606,0,0.00177,259.863164,0.000128146,9.935182241,11.44285714
13741,chassis_hub_4WD_light,4WD,700,3.76344086,53.76344086,0.857142857,0,1.582792208,0.026086957,0.0924,2.580645161,1182.795699,0,0.833333333,0,0.67,0.335,0.274164409,0,0.02925,737.3332617,8.51E-05,248.3175386,286
13742,chassis_hub_2WD_mini_robot,2WD,240,2.782608696,43.47826087,0.963541667,0,3.483024691,0.067272727,0.086631016,2.144927536,1304.347826,0,0.857142857,0,0.75,0.375,0.167707928,0,0.02257,2073.999077,3.96E-05,26.04634762,30.375
13743,chassis_hub_12WD_robust,12WD,1500,2.281368821,26.61596958,2.75,0.000151515,0.296212121,0.022564103,0.132,5.019011407,209.1254753,0.418330013,0.75,0.02,1.25,0.625,0.704736445,0.000684411,0.00391,110.0646071,0.000112045,171.6700837,200.2
13744,chassis_hub_2WD_simple,2WD,375,2.307692308,30.76923077,0.24,0,8.197719595,0.030526316,0.18187404,0.446153846,6153.846154,0,1.071428571,0,1,0.5,0.051296323,0,0.97061,2489.307226,5.72E-05,13.73703667,16.02
13745,chassis_hub_2WD_basic,2WD,375,2.307692308,38.46153846,0.1,0,0.382207207,0.011428571,0.155789474,0.184615385,4615.384615,0,1.071428571,0,0.75,0.375,0.181045846,0,0.03394,84.97635108,0.000101378,13.73703667,16.02
13746,chassis_hub_4WD_compact,4WD,616,2.64,42.85714286,4.77994228,0.016226415,58.85892711,0.055789474,0.097097416,10.0952381,1571.428571,2.174856317,1.1,1.535714286,1,0.5,0.108340133,1.356342857,2.87467,15647.36948,0.000116074,17.06029967,21.69642857
13747,chassis_hub_12WD_mini,12WD,1750,2.840909091,27.05627706,2.171428571,0,0.184121622,0.018095238,0.16,4.935064935,865.8008658,0,0.875,0,0.96,0.48,0.827834091,0,0.0327,90.99006208,0.000114943,8.290627036,10.12
13748,chassis_hub_tracked_small,2WD,700,4.090909091,71.42857143,0.285714286,0,7.390151515,0.007912088,0.097777778,0.935064935,1428.571429,0,1,0,0.888888889,0.444444444,0.140095,0,0.01951,611.8297278,0.000202479,248.3175386,286
13749,chassis_hub_4WD_tracked,4WD,600,1.287553648,21.45922747,4,0.002916667,10.83387387,0.048979592,0.168821293,4.120171674,4291.845494,0.881917104,1.111111111,0.233333333,0.67,0.335,0.092594979,1.000429185,4.81024,3893.461904,0.000116713,14.03391496,16.86666667
1375,chassis_hub_2WD_simple,2WD,375,4.615384615,61.53846154,0.626666667,0.015957447,67.02380952,0.078947368,0.0525,2.307692308,538.4615385,0.553283335,1.071428571,0.12,0.875,0.4375,0.045261462,0.111323077,0.08445,33310.72962,3.97E-05,13.73703667,16.02
13750,chassis_hub_4WD_compact,4WD,616,1.685106383,27.3556231,0.477994228,0,0.592867868,0.005638298,0.165465839,0.6443769,3647.416413,0,1.1,0,1,0.5,0.286151489,0,0.15794,89.22516864,0.000209998,14.20989569,18.07142857
13751,chassis_hub_2WD_basic,2WD,375,3.658536585,60.97560976,0.666666667,0.01,37.7,0.084210526,0.055702918,1.951219512,426.8292683,0.404061018,1.071428571,0.08,0.525,0.2625,0.038269854,0.092195122,0.07917,31228.80902,3.97E-05,85.83504186,100.1
13752,chassis_hub_12WD_mini,12WD,1750,3.055878929,29.10360885,2.4,0.00015873,0.8001638,0.020487805,0.097097416,5.867287544,384.1676368,0.331662479,0.875,0.02,0.96,0.48,0.438388079,0.003268917,0.03908,414.2597115,0.00010989,9.953667834,12.15
13753,chassis_hub_4WD_standard,4WD,600,2.620087336,34.93449782,1.083333333,0.001538462,5.806029106,0.012871287,0.160333333,2.270742358,2838.427948,0.430331483,1.111111111,0.033333333,0.67,0.335,0.147313869,0.232663755,0.55854,1660.003137,0.000152462,11.10787143,13.35
13754,chassis_hub_4WD_standard,4WD,600,4.47761194,59.70149254,0.741666667,0,0.145502646,0.01893617,0.086006826,2.656716418,671.641791,0,1.111111111,0,0.7,0.35,1.024575373,0,0.0011,69.92339746,8.53E-05,14.03391496,16.86666667
13755,chassis_hub_12WD_mini,12WD,1750,2.703398558,25.74665294,2.285714286,0.0005,1.628603604,0.021052632,0.170769231,4.943357364,1441.812564,0.45,0.875,0.06,0.96,0.48,0.266627765,0.05761483,0.50617,834.3132652,0.000111111,8.290627036,10.12
13756,chassis_hub_2WD_mini_robot,2WD,240,2.704225352,42.25352113,1.302083333,0.156,565.8650794,0.090909091,0.086006826,2.816901408,1267.605634,0.892142571,0.857142857,1.95,0.40625,0.203125,0.011049746,5.971943662,4.27794,558416.0214,4.37E-05,107.2938023,125.125
13757,chassis_hub_16WD_advanced,16WD,2400,3.529411765,22.05882353,1.833333333,0,0.168513514,0.022564103,0.151020408,5.176470588,367.6470588,0,0.869565217,0,1,0.5,0.842218176,0,0.01247,82.41541995,0.000112994,5.553935715,6.675
13758,chassis_hub_12WD_robust,12WD,1500,2.962962963,34.56790123,2.625,0.00015873,0.8,0.022105263,0.085443038,6.222222222,111.1111111,0.339116499,0.75,0.02,0.9,0.45,0.464907852,0.0004,0.00432,414.2597115,0.00010989,6.868518335,8.01
13759,chassis_hub_2WD_mini_robot,2WD,240,1.511811024,23.62204724,1.302083333,0.14,504.3029106,0.105263158,0.160333333,1.57480315,5118.110236,0.845154255,0.857142857,1.75,0.75,0.375,0.009266126,38.17700787,48.51394,293816.5359,3.86E-05,26.04634762,30.375
1376,chassis_hub_12WD_robust,12WD,1500,2.294455067,26.76864245,2.8125,0.000148148,0.470959596,0.023076923,0.088,5.162523901,210.3250478,0.377491722,0.75,0.02,1.25,0.625,0.573773403,0.000413002,0.00373,171.9521457,0.00011391,171.6700837,200.2
13760,chassis_hub_8WD_versatile,8WD,1000,2.264150943,28.30188679,3.5,0.000238095,1.19973545,0.020487805,0.086006826,6.339622642,169.8113208,0.45704364,0.833333333,0.025,1.2,0.6,0.473679698,0.001222642,0.00907,414.2597115,0.00010989,8.490583019,10.0125
13761,chassis_hub_12WD_mini,12WD,1750,3.314393939,31.56565657,2.171428571,0.000175439,0.404761905,0.019487179,0.05625,5.757575758,44.19191919,0.393700394,0.875,0.02,0.96,0.48,0.624059545,0.000181818,0.00102,211.2269298,0.0001126,41.00255762,50.05
13762,chassis_hub_2WD_mini_robot,2WD,240,2.594594595,40.54054054,0.234375,0,11.18253968,0.016363636,0.086006826,0.486486486,1216.216216,0,0.857142857,0,0.75,0.375,0.068911595,0,0.08454,2627.730241,9.91E-05,21.69457102,25.3
13763,chassis_hub_12WD_mini,12WD,1750,3.155048077,30.04807692,2.342857143,0,0.221891892,0.021025641,0.151020408,5.913461538,600.9615385,0,0.875,0,0.96,0.48,0.848652404,0,0.01642,112.1687834,0.00011544,164.0102305,200.2
13764,chassis_hub_2WD_mini,2WD,264,1.552941176,22.05882353,0.861742424,0,6.996361746,0.066363636,0.150901961,1.073529412,3823.529412,0,0.857142857,0,0.75,0.375,0.060570485,0,0.80766,4127.422767,3.91E-05,99.86062142,113.75
13765,chassis_hub_4WD_light,4WD,700,4.21686747,60.24096386,0.714285714,0,0.775462963,0.02173913,0.086055777,2.409638554,542.1686747,0,0.833333333,0,0.67,0.335,0.401718193,0,0.00335,359.8998399,8.53E-05,248.3175386,286
13766,chassis_hub_2WD_basic,2WD,375,2.912621359,48.54368932,0.273333333,0,1.164141414,0.034736842,0.093176471,0.640776699,2135.92233,0,1.071428571,0,0.525,0.2625,0.131390068,0,0.01844,679.8108087,5.73E-05,20.83707809,24.3
13767,chassis_hub_2WD_simple,2WD,375,4.838709677,64.51612903,0.606666667,0.005494505,15.43333333,0.076842105,0.055702918,2.35483871,564.516129,0.428571429,1.071428571,0.04,0.75,0.375,0.091739629,0.066774194,0.03241,8790.657008,3.99E-05,13.73703667,16.02
13768,chassis_hub_tracked_small,2WD,700,3.5,61.11111111,1.23015873,0.002580645,11.5,0.030693069,0.055702918,3.444444444,194.4444444,0.529150262,1,0.057142857,0.744444444,0.372222222,0.141651611,0.0108,0.02415,1882.553009,0.000122499,62.07938466,71.5
13769,chassis_hub_4WD_standard,4WD,600,3.468208092,46.24277457,1.416666667,0.028235294,102.8388773,0.020731707,0.111213873,3.930635838,751.4450867,1.333333333,1.111111111,0.8,0.67,0.335,0.056685838,1.128693642,1.97862,27328.39451,0.000154188,277.6274482,333.6666667
1377,chassis_hub_2WD_mini_robot,2WD,240,1.86407767,29.12621359,0.53125,0.049019608,188.4554955,0.037272727,0.154166667,0.796116505,4854.368932,0.451753951,0.857142857,0.25,0.75,0.375,0.015233631,9.463106796,10.45928,65006.90858,6.57E-05,26.04634762,30.375
13770,chassis_hub_16WD_advanced,16WD,2400,3.545051699,22.15657312,2.041666667,0.000408163,1.307944308,0.025789474,0.097097416,5.790251108,243.7223043,0.484153423,0.869565217,0.066666667,1,0.5,0.312885731,0.005317578,0.06388,642.0435415,0.000117647,138.8137241,166.8333333
13771,chassis_hub_8WD_all_terrain,8WD,1125,2.521551724,31.03448276,2.598290598,0.000263158,0.608828829,0.019487179,0.154166667,5.24137931,862.0689655,0.539273888,0.892857143,0.022222222,1.107692308,0.553846154,0.568109379,0.009062069,0.03379,211.2269298,0.0001126,7.779999757,8.9
13772,chassis_hub_2WD_mini_robot,2WD,240,4,62.5,0.765625,0,3.078703704,0.053636364,0.086055777,2.458333333,1875,0,0.857142857,0,0.75,0.375,0.224735729,0,0.0133,1854.029478,4.02E-05,429.1752093,500.5
13773,chassis_hub_2WD_mini,2WD,264,2.778947368,39.47368421,0.923295455,0.005128205,10.01578283,0.070909091,0.093176471,2.052631579,2894.736842,0.377964473,0.857142857,0.045454545,0.5,0.25,0.074840224,0.384631579,0.15865,9142.283289,3.83E-05,99.86062142,113.75
13774,chassis_hub_16WD_advanced,16WD,2400,3.433476395,21.45922747,1.875,0.000111111,0.352927928,0.023076923,0.159520958,5.150214592,429.1845494,0.328253671,0.869565217,0.016666667,1,0.5,0.572405322,0.003811159,0.04701,171.9521457,0.00011391,5.553935715,6.675
13775,chassis_hub_2WD_basic,2WD,375,1.5625,26.04166667,0.49,0,3.079617117,0.062105263,0.16,0.614583333,4166.666667,0,1.071428571,0,0.75,0.375,0.056183932,0,0.54694,1854.029478,4.02E-05,85.83504186,100.1
13776,chassis_hub_2WD_basic,2WD,375,2.222222222,37.03703704,0.483333333,0,1.518496622,0.052727273,0.18187404,0.859259259,5925.925926,0,1.071428571,0,0.5,0.25,0.094434407,0,0.17979,1364.850931,3.86E-05,13.73703667,16.02
13777,chassis_hub_8WD_versatile,8WD,1000,2.23880597,27.98507463,5.083333333,0.00295082,10.67962963,0.0305,0.085443038,9.104477612,167.9104478,1.232882801,0.833333333,0.45,1.2,0.6,0.190278284,0.010880597,0.05767,3529.786891,0.000118519,53.05289389,62.5625
13778,chassis_hub_4WD_standard,4WD,600,1.812688822,24.16918429,2.083333333,0,1.085405405,0.027472527,0.166760563,3.021148036,6042.296073,0,1.111111111,0,0.9,0.45,0.367379033,0,0.32128,259.863164,0.000128146,69.40686205,83.41666667
13779,chassis_hub_16WD_extreme,16WD,2100,2.918693537,24.32244614,2.904761905,0.00204918,7.416233541,0.032972973,0.150901961,6.782487839,361.362057,0.81340378,0.760869565,0.416666667,1,0.5,0.141750049,0.059416261,0.85613,3529.786891,0.000118519,36.02677832,41.70833333
1378,chassis_hub_8WD_heavy_duty,8WD,1350,2.683486239,30.58103976,2.165242165,0,0.276216216,0.019487179,0.164079823,4.648318043,1529.051988,0,0.882352941,0,1.107692308,0.553846154,0.779733639,0,0.04088,90.99006208,0.000114943,7.40524762,8.9
13780,chassis_hub_2WD_basic,2WD,375,1.764705882,29.41176471,0.916666667,0.287272727,1032.286712,0.115789474,0.159520958,1.294117647,3529.411765,0,1.071428571,3.16,0.75,0.375,0.005191756,81.03727059,137.50059,592858.2634,4.02E-05,17.35565682,20.24
13781,chassis_hub_2WD_simple,2WD,375,3.157894737,42.10526316,0.783333333,0.089361702,315.5837838,0.098947368,0.154166667,1.978947368,5263.157895,0.654653671,1.071428571,0.84,0.5,0.25,0.012387347,18.79654737,17.5149,254929.0532,4.37E-05,343.3401675,400.4
13782,chassis_hub_2WD_simple,2WD,375,2.112676056,28.16901408,0.59,0,1.142717718,0.074736842,0.159520958,1,4225.352113,0,1.071428571,0,0.75,0.375,0.138121831,0,0.15221,693.4070248,3.88E-05,343.3401675,400.4
13783,chassis_hub_12WD_mini,12WD,1750,3.193430657,30.4136253,4.228571429,0.014144144,50.86326014,0.042285714,0.18187404,10.80291971,973.2360097,1.772004515,0.875,3.14,0.96,0.48,0.078739526,0.735722628,6.02221,24102.38322,0.000123077,164.0102305,200.2
13784,chassis_hub_2WD_mini_robot,2WD,240,2.594594595,40.54054054,0.494791667,0.021052632,71.73106061,0.04,0.1056,1.027027027,2972.972973,0.349927106,0.857142857,0.1,0.75,0.375,0.031805351,1.081945946,0.75748,26342.66884,6.27E-05,21.69457102,25.3
13785,chassis_hub_8WD_versatile,8WD,1000,1.678321678,20.97902098,4.083333333,0.000612245,1.883429858,0.023902439,0.170769231,5.482517483,1958.041958,0.632455532,0.833333333,0.075,1.2,0.6,0.296256839,0.095765035,0.58537,642.0435415,0.000117647,53.05289389,62.5625
13786,chassis_hub_16WD_advanced,16WD,2400,3.574087863,22.33804914,2.125,0.000980392,3.452380952,0.0255,0.055445545,6.075949367,26.06105733,0.630059859,0.869565217,0.166666667,1,0.5,0.210298972,0.000536113,0.0058,1586.22522,0.000119048,8.42450923,10.125
13787,chassis_hub_8WD_heavy_duty,8WD,1350,2.297120419,26.17801047,2.564102564,0.000222222,0.705810811,0.023076923,0.151020408,4.712041885,654.4502618,0.424182503,0.882352941,0.022222222,1.538461538,0.769230769,0.523705916,0.007727749,0.05223,171.9521457,0.00011391,7.40524762,8.9
13788,chassis_hub_4WD_compact,4WD,616,2.744554455,44.55445545,0.992063492,0,2.79229798,0.012087912,0.093176471,2.178217822,1089.108911,0,1.1,0,0.744444444,0.372222222,0.233029307,0,0.04423,773.2847948,0.000146853,14.20989569,18.07142857
13789,chassis_hub_12WD_robust,12WD,1500,1.785714286,20.83333333,2.75,0.000151515,0.295945946,0.020952381,0.168821293,3.928571429,1488.095238,0.370809924,0.75,0.02,1.25,0.625,0.551624063,0.018026786,0.1314,110.0646071,0.000112045,42.91752093,50.05
1379,chassis_hub_8WD_versatile,8WD,1000,2.316602317,28.95752896,3.333333333,0.00075,2.444444444,0.019512195,0.05625,6.177606178,67.56756757,0.663324958,0.833333333,0.075,1.2,0.6,0.333198919,0.001250965,0.00616,834.3132652,0.000111111,212.2115756,250.25
13790,chassis_hub_12WD_robust,12WD,1500,2.142857143,25,2.5,0.000666667,2.261908784,0.021052632,0.18187404,4.285714286,714.2857143,0.479583152,0.75,0.08,1.25,0.625,0.23115675,0.025328571,0.26781,834.3132652,0.000111111,10.41853905,12.15
13791,chassis_hub_4WD_compact,4WD,616,3.204624277,52.02312139,2.254689755,0,0.844155844,0.027472527,0.0924,5.780346821,1271.676301,0,1.1,0,0.777777778,0.388888889,0.702904393,0,0.0156,259.863164,0.000128146,17.06029967,21.69642857
13792,chassis_hub_16WD_advanced,16WD,2400,3.174603175,19.84126984,1.583333333,0.000131579,0.422747748,0.019487179,0.170769231,4.021164021,925.9259259,0.288402156,0.869565217,0.016666667,1,0.5,0.435851111,0.009738095,0.13139,211.2269298,0.0001126,7.016957482,8.433333333
13793,chassis_hub_4WD_small,4WD,540,1.429411765,20.58823529,0.54526749,0,0.441344916,0.004953271,0.170769231,0.623529412,4117.647059,0,1,0,0.744444444,0.372222222,0.276893647,0,0.13717,89.22516864,0.000209998,286.1168062,333.6666667
13794,chassis_hub_2WD_mini_robot,2WD,240,2.4,37.5,0.84375,0,1.916666667,0.059090909,0.055445545,1.625,437.5,0,0.857142857,0,0.725,0.3625,0.181423025,0,0.00322,1171.29565,3.95E-05,107.2938023,125.125
13795,chassis_hub_4WD_light,4WD,700,3.5,50,2.642857143,0.003783784,13.05238095,0.043529412,0.055702918,7.4,175,0.935414347,0.833333333,0.2,0.67,0.335,0.18044236,0.01386,0.02741,4322.710033,0.000125691,15.07022025,17.35714286
13796,chassis_hub_tracked_small,2WD,700,4.038461538,70.51282051,0.674603175,0.009411765,35.76515152,0.038636364,0.097777778,2.179487179,1410.25641,0.489897949,1,0.114285714,0.777777778,0.388888889,0.055319564,0.057230769,0.09442,8343.132652,8.89E-05,62.07938466,71.5
13797,chassis_hub_12WD_robust,12WD,1500,2.898550725,33.81642512,3.0625,0.000408163,1.25617284,0.025789474,0.086631016,7.101449275,108.6956522,0.533853913,0.75,0.06,0.9,0.45,0.383738478,0.001173913,0.00814,642.0435415,0.000117647,8.677828408,10.12
13798,chassis_hub_12WD_mini,12WD,1750,3.36970475,32.09242619,3.485714286,0.001967213,7.11969697,0.032972973,0.132,9.396662388,282.4133504,0.948683298,0.875,0.36,0.96,0.48,0.196384775,0.0116457,0.09398,3529.786891,0.000118519,6.562047683,8.01
13799,chassis_hub_2WD_basic,2WD,375,1.796407186,29.94011976,0.273333333,0,1.108716216,0.03,0.164079823,0.395209581,5988.023952,0,1.071428571,0,0.5,0.25,0.081036988,0,0.16409,679.8108087,5.73E-05,17.35565682,20.24
138,chassis_hub_2WD_basic,2WD,375,3.370786517,56.17977528,0.506666667,0,1.368686869,0.055454545,0.088,1.370786517,2471.910112,0,1.071428571,0,0.75,0.375,0.185114292,0,0.01084,849.7635108,3.77E-05,85.83504186,100.1
1380,chassis_hub_4WD_tracked,4WD,600,2.197802198,36.63003663,0.441666667,0,0.441366366,0.004953271,0.159520958,0.776556777,2197.802198,0,1.111111111,0,0.67,0.335,0.344849231,0,0.05879,89.22516864,0.000209998,277.6274482,333.6666667
13800,chassis_hub_4WD_compact,4WD,616,2.8875,46.875,1.082251082,0.001666667,3.76984127,0.026086957,0.05625,2.5,182.2916667,0.447213595,1.1,0.035714286,1.111111111,0.555555556,0.204305208,0.007875,0.0095,1223.659456,8.33E-05,70.27720153,89.375
13801,chassis_hub_tracked_small,2WD,700,3.987341772,69.62025316,0.436507937,0,2.203703704,0.023913043,0.085443038,1.392405063,569.6202532,0,1,0,0.744444444,0.372222222,0.186202215,0,0.0119,509.8581065,8.53E-05,9.935182241,11.44285714
13802,chassis_hub_16WD_extreme,16WD,2100,3.039073806,25.32561505,2.619047619,0.000909091,3.198607699,0.02972973,0.137191011,6.367583213,159.1895803,0.644886825,0.760869565,0.166666667,1,0.5,0.215717916,0.005730825,0.07811,1502.739682,0.000119048,7.284535398,8.433333333
